assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
3092243,60203,Mustelus schmitti,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,schmitti,,,,"Springer, 1939",Critically Endangered,A2bd,3.1,Decreasing,Global
3094144,60218,Isogomphodon oxyrhynchus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Isogomphodon,oxyrhynchus,,,,"(Müller &amp; Henle, 1839)",Critically Endangered,A2bcd,3.1,Decreasing,Global
3094594,144136822,Carcharhinus porosus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,porosus,,,,"(Ranzani, 1839)",Critically Endangered,A2d,3.1,Decreasing,Global
3108421,61889,Pseudophilautus stuarti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,stuarti,,,,"(Meegaskumbura &amp; Manamendra-Arachchi, 2005)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
3120930,63124,Dipturus mennii,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,mennii,,,,"Gomes &amp; Paragó, 2001",Critically Endangered,A2d,3.1,Decreasing,Global
3137506,7143,Eleutherodactylus cavernicola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,cavernicola,,,,"Lynn, 1954",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
3137776,7145,Eleutherodactylus junori,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,junori,,,,"Dunn, 1926",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
3137920,7147,Eleutherodactylus semipalmatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,semipalmatus,,,,"Shreve, 1936",Critically Endangered,"A4ac; B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
3138071,7148,Eleutherodactylus sisyphodemus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,sisyphodemus,,,,"Crombie, 1977",Critically Endangered,"B1ab(iii,v); C2a(i)",3.1,Decreasing,Global
3150871,97246272,Gopherus agassizii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Gopherus,agassizii,,,,"(Cooper, 1861)",Critically Endangered,A2abce+4abce,3.1,Decreasing,Global
3152603,9943,Heosemys grandis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Heosemys,grandis,,,,"(Gray, 1860)",Critically Endangered,A2cd+4cd,3.1,Decreasing,Global
15541267,903,Alosa alosa,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Alosa,alosa,,,,"(Linnaeus, 1758)",Critically Endangered,A2acde,3.1,Decreasing,Global
16013070,16013066,Cubophis brooksi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Cubophis,brooksi,,,,"(Barbour, 1914)",Critically Endangered,B1ab(v),3.1,Decreasing,Global
16281365,58253,Conraua derooi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CONRAUIDAE,Conraua,derooi,,,,"Hulselmans, 1972",Critically Endangered,C1,3.1,Decreasing,Global
17450059,17450049,Phelsuma inexpectata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Phelsuma,inexpectata,,,,"Mertens, 1966",Critically Endangered,"B1ab(ii,iii,iv,v)",3.1,Decreasing,Global
17929680,39961,Ateles hybridus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,hybridus,,,,"I. Geoffroy Saint-Hilaire, 1829",Critically Endangered,A4cd,3.1,Decreasing,Global
17941247,39826,Pygathrix nemaeus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Pygathrix,nemaeus,,,,"(Linnaeus, 1771)",Critically Endangered,A2acd+3cd,3.1,Decreasing,Global
17941672,39827,Pygathrix cinerea,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Pygathrix,cinerea,,,,"Nadler, 1997",Critically Endangered,A2acd+3cd,3.1,Decreasing,Global
17943490,13508501,Rhinopithecus strykeri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Rhinopithecus,strykeri,,,,"Geissmann, Ngwe Lwin, Saw Soe Aung, Thet Naing Aung, Zin Myo Aung, Tony Htin Hla, Grindley &amp; Momberg, 2011",Critically Endangered,A4cd,3.1,Decreasing,Global
17944213,19594,Rhinopithecus avunculus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Rhinopithecus,avunculus,,,,"(Dollman, 1912)",Critically Endangered,A2acd+3cd; C1+2a(i),3.1,Decreasing,Global
17949995,39794,Macaca pagensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,pagensis,,,,"(Miller, 1903)",Critically Endangered,A2acd+4acd,3.1,Decreasing,Global
17950422,12556,Macaca nigra,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,nigra,,,,"(Desmarest, 1822)",Critically Endangered,A2cd,3.1,Decreasing,Global
17953422,20229,Simias concolor,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Simias,concolor,,,,"Miller, 1903",Critically Endangered,A2acd,3.1,Decreasing,Global
17954456,39815,Presbytis potenziani,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Presbytis,potenziani,,,,"(Bonaparte, 1856)",Critically Endangered,A2cd+4cd,3.1,Decreasing,Global
17955321,39803,Presbytis chrysomelas,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Presbytis,chrysomelas,,,,"(Müller, 1838)",Critically Endangered,A2ac+3c,3.1,Decreasing,Global
17956330,4200,Cercocebus galeritus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Cercocebus,galeritus,,,,"Peters, 1879",Critically Endangered,A3c,3.1,Decreasing,Global
17958988,22043,Trachypithecus delacouri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Trachypithecus,delacouri,,,,"(Osgood, 1932)",Critically Endangered,A2cd; C2a(i),3.1,Decreasing,Global
17968556,39775,Nomascus concolor,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Nomascus,concolor,,,,"(Harlan, 1826)",Critically Endangered,A2acd+3cd,3.1,Decreasing,Global
17968765,39896,Nomascus siki,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Nomascus,siki,,,,"(Delacour, 1951)",Critically Endangered,A4cd,3.1,Decreasing,Global
17969578,41642,Nomascus nasutus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Nomascus,nasutus,,,,"(Kunkel d'Herculais, 1884)",Critically Endangered,"A2cd; C1+2a(i,ii); D",3.1,Decreasing,Global
17975319,3553,Plecturocebus oenanthe,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,oenanthe,,,,"Thomas, 1924",Critically Endangered,A2cd,3.1,Decreasing,Global
17975516,3554,Plecturocebus olallae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,olallae,,,,"Lönnberg, 1939",Critically Endangered,A3cd,3.1,Decreasing,Global
17977202,179234,Tarsius tumpara,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,TARSIIDAE,Tarsius,tumpara,,,,"Shekelle, Groves, Merker &amp; Supriatna, 2008",Critically Endangered,"A2acd+4acd; B1ab(iii,v)",3.1,Decreasing,Global
17988378,39872,Trachypithecus leucocephalus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Trachypithecus,leucocephalus,,,,"Tan, 1955",Critically Endangered,A2cd; C2a(i),3.1,Decreasing,Global
18341580,11003,Kinixys homeana,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Kinixys,homeana,,,,"Bell, 1827",Critically Endangered,A2bcd+4bcd,3.1,Decreasing,Global
18493355,6553,Dicerorhinus sumatrensis,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,RHINOCEROTIDAE,Dicerorhinus,sumatrensis,,,,"(G. Fischer, 1814)",Critically Endangered,A2cd+3cd+4cd; C2a(i); D,3.1,Decreasing,Global
18971402,178592,Anolis koopmani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,koopmani,,,,"Rand, 1961",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
21419093,20876,Streptocephalus gracilis,ANIMALIA,ARTHROPODA,ANOSTRACA,BRANCHIOPODA,STREPTOCEPHALIDAE,Streptocephalus,gracilis,,,,"Sars, 1898",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
21423276,14316,Namibcypris costata,ANIMALIA,ARTHROPODA,PODOCOPIDA,OSTRACODA,CANDONIDAE,Namibcypris,costata,,,,"Martens, 1992",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
21985132,4425,Chalinolobus tuberculatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Chalinolobus,tuberculatus,,,,"(Forster, 1844)",Critically Endangered,A2ace,3.1,Decreasing,Global
22033978,6773,Dobsonia chapmani,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Dobsonia,chapmani,,,,"Rabor, 1952",Critically Endangered,"C2a(i,ii); D",3.1,Decreasing,Global
22042779,136807,Nyctophilus nebulosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,nebulosus,,,,"Parnaby, 2002",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
22080900,18728,Pteropus howensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,howensis,,,,"Troughton, 1931",Critically Endangered,C2a(ii),3.1,Decreasing,Global
22091938,10141,Hipposideros lamottei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,lamottei,,,,"Brosset, 1985",Critically Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
22198164,6285,Dasyprocta mexicana,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DASYPROCTIDAE,Dasyprocta,mexicana,,,,"Saussure, 1860",Critically Endangered,A2cd,3.1,Decreasing,Global
22204773,20185,Sicista armenica,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SMINTHIDAE,Sicista,armenica,,,,"Sokolov &amp; Baskevich, 1988",Critically Endangered,B1ab(iv)+2ab(iv),3.1,Decreasing,Global
22234587,6439,Dendromus kahuziensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Dendromus,kahuziensis,,,,"Dieterlen, 1969",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22430082,20333,Solomys ponceleti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Solomys,ponceleti,,,,"(Troughton, 1935)",Critically Endangered,A2cd,3.1,Decreasing,Global
22433617,13162,Meriones dahli,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Meriones,dahli,,,,"Shidlovsky, 1962",Critically Endangered,A2c,3.1,Decreasing,Global
22516400,161380,Cephaloscyllium sarawakensis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,sarawakensis,,,,"Yano, Ahmad &amp; Gambang, 2005",Critically Endangered,A2d,3.1,Decreasing,Global
47102832,47102826,Mabuya desiradae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Mabuya,desiradae,,,,"Hedges &amp; Conn, 2012",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
47197379,60544,Julidochromis transcriptus,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Julidochromis,transcriptus,,,,"Matthes, 1959",Critically Endangered,B1ab(v),3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47204670,60634,Oreochromis hunteri,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,hunteri,,,,"Günther, 1889",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47217557,60836,Lates mariae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,mariae,,,,"Steindachner,1909",Critically Endangered,A2d,3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47217642,60837,Lates microlepis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,microlepis,,,,"Boulenger, 1898",Critically Endangered,A2d,3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
47243356,167664496,Neobola fluviatilis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,DANIONIDAE,Neobola,fluviatilis,,,,(Whitehead 1962),Critically Endangered,B2ab(iii),3.1,Decreasing,Global
48311626,59447,Echinotriton chinhaiensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Echinotriton,chinhaiensis,,,,"(Chang, 1932)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
48438418,179010104,Andrias davidianus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,CRYPTOBRANCHIDAE,Andrias,davidianus,,,,"(Blanchard, 1871)",Critically Endangered,A2acde,3.1,Decreasing,Global
49239394,49182559,Larimichthys crocea,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Larimichthys,crocea,,,,"(Richardson, 1846)",Critically Endangered,A2bd,3.1,Decreasing,Global
49318282,161463,Rhinoptera marginata,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,marginata,,,,"(Geoffroy Saint-Hilaire, 1817)",Critically Endangered,A2d,3.1,Decreasing,Global
49328178,49328174,Bufo luchunnicus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Bufo,luchunnicus,,,,"(Yang &amp; Rao, 2008)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
49489533,56391,Eleutherodactylus acmonis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,acmonis,,,,"Schwartz, 1960",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
49525055,172817049,Peltophryne longinasus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Peltophryne,longinasus,,,,"(Stejneger, 1905)",Critically Endangered,A2ce,3.1,Decreasing,Global
49580401,56403,Eleutherodactylus albipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,albipes,,,,"Barbour &amp; Shreve, 1937",Critically Endangered,"B1ab(iii,iv)",3.1,Decreasing,Global
49732571,56452,Eleutherodactylus bartonsmithi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,bartonsmithi,,,,"Schwartz, 1960",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
49737832,56466,Eleutherodactylus blairhedgesi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,blairhedgesi,,,,"Estrada, Diaz &amp; Rodriguez, 1998",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
49752857,56473,Eleutherodactylus bresslerae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,bresslerae,,,,"Schwartz, 1960",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
49854743,56682,Eleutherodactylus jaumei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,jaumei,,,,"Estrada &amp; Alonso, 1997",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
50011166,56708,Eleutherodactylus leberi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,leberi,,,,"Schwartz, 1965",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
50132989,135753,Eleutherodactylus michaelschmidi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,michaelschmidi,,,,"Díaz, Cádiz &amp; Navarro, 2007",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
50136348,56815,Eleutherodactylus orientalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,orientalis,,,,"(Barbour &amp; Shreve, 1937)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
50165450,56920,Eleutherodactylus rivularis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,rivularis,,,,"Díaz, Estrada &amp; Hedges, 2001",Critically Endangered,"A2ce; B1ab(iii,v)",3.1,Decreasing,Global
50167164,56988,Eleutherodactylus symingtoni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,symingtoni,,,,"Schwartz, 1957",Critically Endangered,C2a(i),3.1,Decreasing,Global
50202934,57019,Eleutherodactylus turquinensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,turquinensis,,,,"Barbour &amp; Shreve, 1937",Critically Endangered,A2ce,3.1,Decreasing,Global
50925000,50924990,Diasporus igneus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,igneus,,,,"Batista, Ponce &amp; Hertz, 2012",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
51061054,51061050,Oedipina chortiorum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,chortiorum,,,,"Brodie, Acevedo &amp; Campbell, 2012",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53947343,1095,Ambystoma mexicanum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,mexicanum,,,,"(Shaw &amp; Nodder, 1798)",Critically Endangered,A2abce,3.1,Decreasing,Global
53953452,55431,Sarcohyla calvicollina,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,calvicollina,,,,"(Toal, 1994)",Critically Endangered,D,3.1,Decreasing,Global
53953998,55442,Sarcohyla charadricola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,charadricola,,,,"(Duellman, 1964)",Critically Endangered,D,3.1,Decreasing,Global
53954330,55456,Sarcohyla crassa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,crassa,,,,"(Brocchi, 1877)",Critically Endangered,C2a(i),3.1,Decreasing,Global
53954462,55459,Sarcohyla cyanomma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,cyanomma,,,,"(Caldwell, 1974)",Critically Endangered,D,3.1,Decreasing,Global
53955786,55527,Sarcohyla labedactyla,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,labedactyla,,,,"(Mendelson &amp; Toal, 1996)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53956706,55583,Sarcohyla pachyderma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,pachyderma,,,,"(Taylor, 1942)",Critically Endangered,D,3.1,Decreasing,Global
53956876,55592,Megastomatohyla pellita,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Megastomatohyla,pellita,,,,"(Duellman, 1968)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53957486,55613,Sarcohyla psarosema,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,psarosema,,,,"(Campbell &amp; Duellman, 2000)",Critically Endangered,D,3.1,Decreasing,Global
53957863,55639,Sarcohyla sabrina,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,sabrina,,,,"(Caldwell, 1974)",Critically Endangered,D,3.1,Decreasing,Global
53958108,55658,Sarcohyla siopela,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,siopela,,,,"(Duellman, 1968)",Critically Endangered,D,3.1,Decreasing,Global
53961746,55908,Quilticohyla acrochorda,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Quilticohyla,acrochorda,,,,"(Campbell &amp; Duellman, 2000)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53966634,56876,Craugastor pozo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,pozo,,,,"(Johnson &amp; Savage, 1995)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53970144,58574,Lithobates chichicuahutla,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,chichicuahutla,,,,"(Cuellar, Méndez-De La Cruz &amp; Villagrán-Santa Cruz, 1996)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
53973725,59055,Ambystoma dumerilii,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,dumerilii,,,,"(Dugès, 1870)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
53974072,59061,Ambystoma leorae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,leorae,,,,"(Taylor, 1943)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53977923,59222,Chiropterotriton chiropterus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Chiropterotriton,chiropterus,,,,"(Cope, 1863)",Critically Endangered,C2a(i),3.1,Decreasing,Global
53980645,59365,Pseudoeurycea ahuitzotl,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,ahuitzotl,,,,"Adler, 1996",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53981532,59372,Pseudoeurycea brunnata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,brunnata,,,,"Bumzahem &amp; Smith, 1955",Critically Endangered,D,3.1,Decreasing,Global
53982437,59381,Pseudoeurycea goebeli,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,goebeli,,,,"(Schmidt, 1936)",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
53983218,59387,Pseudoeurycea mixcoatl,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,mixcoatl,,,,"Adler, 1996",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53984367,59397,Pseudoeurycea smithi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,smithi,,,,"(Taylor, 1939)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
53984506,59398,Pseudoeurycea tenchalli,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,tenchalli,,,,"Adler, 1996",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53984609,59399,Pseudoeurycea teotepec,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,teotepec,,,,"Adler, 1996",Critically Endangered,D,3.1,Decreasing,Global
53984737,59400,Pseudoeurycea tlahcuiloh,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,tlahcuiloh,,,,"Adler, 1996",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53984855,59401,Pseudoeurycea unguidentis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,unguidentis,,,,"(Taylor, 1941)",Critically Endangered,D,3.1,Decreasing,Global
53985124,59407,Thorius arboreus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,arboreus,,,,"Hanken &amp; Wake, 1994",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53985236,59408,Thorius aureus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,aureus,,,,"Hanken &amp; Wake, 1994",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53985455,59410,Thorius dubitus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,dubitus,,,,"Taylor, 1941",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53985683,59412,Thorius infernalis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,infernalis,,,,"Hanken, Wake &amp; Freeman, 1999",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
53985913,59414,Thorius lunaris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,lunaris,,,,"Hanken &amp; Wake, 1998",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
53986134,59416,Thorius magnipes,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,magnipes,,,,"Hanken &amp; Wake, 1998",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
53986265,59417,Thorius minutissimus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,minutissimus,,,,"Taylor, 1949",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53986553,59419,Thorius munificus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,munificus,,,,"Hanken &amp; Wake, 1998",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53987351,59425,Thorius pulmonaris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,pulmonaris,,,,"Taylor, 1940",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
53987477,87633164,Thorius schmidti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,schmidti,,,,"Gehlbach, 1959",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
53987596,59427,Thorius smithi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,smithi,,,,"Hanken &amp; Wake, 1994",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
