internalTaxonId,scientificName,name,language,main
2993,Brachyteles arachnoides,Singe-araignée Laineux,French,false
2993,Brachyteles arachnoides,Southern Muriqui,English,true
2994,Brachyteles hypoxanthus,Fleckengesicht-Spinnenaffe,German,false
2994,Brachyteles hypoxanthus,Muriqui,Spanish; Castilian,false
2994,Brachyteles hypoxanthus,Muriqui-do Norte,Portuguese,false
2994,Brachyteles hypoxanthus,Nördlicher Spinnenaffe,German,false
2994,Brachyteles hypoxanthus,Nord-Muriki,German,false
2994,Brachyteles hypoxanthus,Northern Muriqui,English,true
3571,Callithrix flaviceps,Gelbkopf-Büscheläffchen,German,false
3571,Callithrix flaviceps,Gelbkopf-Büschelaffe,German,false
3571,Callithrix flaviceps,Gelbkopf-Seidenäffchen,German,false
3571,Callithrix flaviceps,Ouistiti À Tête Jaune,French,false
3571,Callithrix flaviceps,Sagüi-da-serra-claro,Portuguese,false
3571,Callithrix flaviceps,Buffy-headed Marmoset,English,true
4081,Cebus aequatorialis,Ecuadorian Capuchin,English,false
4081,Cebus aequatorialis,Machín Blanco de Occidente,Spanish; Castilian,false
4081,Cebus aequatorialis,Mono Capuchino,Spanish; Castilian,false
4081,Cebus aequatorialis,Ecuadorian White-fronted Capuchin,English,true
39929,Callicebus barbarabrownae,Barbara Brown's Titi,English,false
39929,Callicebus barbarabrownae,Northern Bahian Blond Titi,English,false
39929,Callicebus barbarabrownae,Northern Bahian Blond Titi Monkey,English,false
39929,Callicebus barbarabrownae,Guigó,Spanish; Castilian,false
39929,Callicebus barbarabrownae,Guigó-da-caatinga,Portuguese,false
39929,Callicebus barbarabrownae,Nordbahia-Springaffe,German,false
39929,Callicebus barbarabrownae,Sauá,Spanish; Castilian,false
39929,Callicebus barbarabrownae,Blond Titi Monkey,English,true
40019,Cebus kaapori,Caiarara ka’apor,Portuguese,false
40019,Cebus kaapori,Ka’apor-Kapuzineraffe,German,false
40019,Cebus kaapori,Ka’apor Capuchin,English,true
22702117,Cinclodes palliatus,White-bellied Cinclodes,English,true
39924,Lagothrix flavicauda,Yellow-tailed Woolly Monkey,English,false
39924,Lagothrix flavicauda,Barrigudo Andino,Spanish; Castilian,false
39924,Lagothrix flavicauda,Maquisapa Chusco,Spanish; Castilian,false
39924,Lagothrix flavicauda,Mono Choro de Cola Amarilla,Spanish; Castilian,false
39924,Lagothrix flavicauda,Singe Laineux À Queue Jaune,French,false
39924,Lagothrix flavicauda,Peruvian Yellow-tailed Woolly Monkey,English,true
14699281,Plecturocebus caquetensis,Caquetá-Springaffe,German,false
14699281,Plecturocebus caquetensis,Tongo,Spanish; Castilian,false
14699281,Plecturocebus caquetensis,Caquetá Tití Monkey,English,true
19823,Oedipomidas oedipus,Cotton-top Tamarin,English,false
19823,Oedipomidas oedipus,Bichichi,Spanish; Castilian,false
19823,Oedipomidas oedipus,Tamarin à perruque,French,false
19823,Oedipomidas oedipus,Tamarin d'Oedipe,French,false
19823,Oedipomidas oedipus,Tamarin pinché,French,false
19823,Oedipomidas oedipus,Tití cabeciblanco,Spanish; Castilian,false
19823,Oedipomidas oedipus,Tití de Cabeza Blanca,Spanish; Castilian,false
19823,Oedipomidas oedipus,Tití Leoncito,Spanish; Castilian,false
19823,Oedipomidas oedipus,Tití Pielroja,Spanish; Castilian,false
19823,Oedipomidas oedipus,Cotton-headed Tamarin,English,true
40644,Saguinus bicolor,Brazilian Bare-faced Tamarin,English,false
40644,Saguinus bicolor,Pied Bare-faced Tamarin,English,false
40644,Saguinus bicolor,Pied Bare-face Tamarin,English,false
40644,Saguinus bicolor,Sagui-bicolor,Portuguese,false
40644,Saguinus bicolor,Sagüi-de-cara-nua,Portuguese,false
40644,Saguinus bicolor,Sagüi-de-duas-cores,Portuguese,false
40644,Saguinus bicolor,Sagüi-de Duas-cores,Spanish; Castilian,false
40644,Saguinus bicolor,Sauim-de-coleira,Portuguese,false
40644,Saguinus bicolor,Sauim-de Manaus,Portuguese,false
40644,Saguinus bicolor,Pied Tamarin,English,true
4074,Sapajus xanthosternos,Yellow-breasted Capuchin,English,false
4074,Sapajus xanthosternos,Gelbbrust-Kapuzineraffe,German,false
4074,Sapajus xanthosternos,Macaco-prego,Portuguese,false
4074,Sapajus xanthosternos,Macaco-prego-de-peito-amarelo,Portuguese,false
4074,Sapajus xanthosternos,Buff-headed Capuchin,English,true
18898,Barbodes sirang,Sirang,Philippine (Other),false
18898,Barbodes sirang,Tumaginting,Philippine (Other),false
18903,Barbodes lindog,Lindog,Philippine (Other),false
54526,Atelopus mindoensis,Mindo Stubfoot Toad,English,false
54526,Atelopus mindoensis,Arlequín de Mindo,Spanish; Castilian,false
54526,Atelopus mindoensis,Mindo Harlequin Frog,English,true
196577,Lepidodactylus gardineri,Rotuma Forest Gecko,English,true
22711458,Thryophilus nicefori,Niceforo's Wren,English,true
22678576,Macrocephalon maleo,Gray's Brush-turkey,English,false
22678576,Macrocephalon maleo,Maleo Megapode,English,false
22678576,Macrocephalon maleo,Megapodio Maleo,Spanish; Castilian,false
22678576,Macrocephalon maleo,Talégalo Maleo,Spanish; Castilian,false
22678576,Macrocephalon maleo,Maleo,English,true
195586657,Leucostethus bilsa,Rana Pecho Blanco de Bilsa,Spanish; Castilian,false
195586657,Leucostethus bilsa,Bilsa White-chested Frog,English,true
39828,Pygathrix nigripes,Black-shanked Douc,English,false
39828,Pygathrix nigripes,Black-shanked Douc Monkey,English,false
39828,Pygathrix nigripes,Voọc chà vá chân đen,Vietnamese,false
39828,Pygathrix nigripes,Black-shanked Douc Langur,English,true
80349786,Zephyrarchaea austini,Kangaroo Island Assassin Spider,English,true
136843,Lepilemur ahmansoni,Ahmanson’s Sportive Lemur,English,true
22685572,Ara rubrogenys,Guacamayo de Cochabamba,Spanish; Castilian,false
22685572,Ara rubrogenys,Guacamayo Frentirroja,Spanish; Castilian,false
22685572,Ara rubrogenys,Red-fronted Macaw,English,true
172568,Rhampholeon chapmanorum,Chapman's Pygmy Chameleon,English,true
178207,Scelotes inornatus,Legless Burrowing Skink,English,false
178207,Scelotes inornatus,Smith's Dwarf Burrowing Skink,English,false
178207,Scelotes inornatus,Durban Dwarf Burrowing Skink,English,true
178693707,Pristimantis nangaritza,Nangaritza Rain Frog,English,true
178290276,Pycnopodia helianthoides,Rag Mop,English,false
178290276,Pycnopodia helianthoides,Slime Star,English,false
178290276,Pycnopodia helianthoides,Sunflower Seastar,English,false
178290276,Pycnopodia helianthoides,Sunflower Star,English,false
178290276,Pycnopodia helianthoides,Sunflower Starfish,English,false
178290276,Pycnopodia helianthoides,Sunflower Sea Star,English,true
104062579,Pachyptila macgillivrayi,MacGillivray's Prion,English,true
54495,Atelopus carbonerensis,Venezuelan Yellow Frog,English,false
54495,Atelopus carbonerensis,Ranita Amarilla de La Carbonera,Spanish; Castilian,false
54495,Atelopus carbonerensis,La Carbonera Stubfoot Toad,English,true
54500,Atelopus chrysocorallus,Sapito Arlequín de Niquitao,Spanish; Castilian,false
54500,Atelopus chrysocorallus,Red and Yellow Stubfoot Toad,English,true
54529,Atelopus mucubajiensis,Mucubaji Stubfoot Toad,English,false
54529,Atelopus mucubajiensis,Sapito Arlequín de Mucubaji,Spanish; Castilian,false
54535,Atelopus oxyrhynchus,Merida's Stubfoot Toad,English,false
54535,Atelopus oxyrhynchus,Rana Arlequín de Merida,Spanish; Castilian,false
54542,Atelopus pinangoi,Piñango Harlequin Toad,English,false
54542,Atelopus pinangoi,Rana Arlequín de Piñango,Spanish; Castilian,false
54542,Atelopus pinangoi,Green and Red Venter Harlequin Toad,English,true
54554,Atelopus sorianoi,Rana Escarlata,Spanish; Castilian,false
54554,Atelopus sorianoi,Scarlet Harlequin Toad,English,true
54558,Atelopus tamaense,Tamá Stubfoot Toad,English,false
54558,Atelopus tamaense,Rana Arlequin de Tama,Spanish; Castilian,false
54558,Atelopus tamaense,Tamá Harlequin Frog,English,true
55040,Aromobates nocturnus,Rana Mapurite,Spanish; Castilian,false
55040,Aromobates nocturnus,Skunk Frog,English,true
55104,Aromobates leopardalis,Rana Mapurite de Mucubají,Spanish; Castilian,false
55104,Aromobates leopardalis,Sapito Leopardo,Spanish; Castilian,false
55104,Aromobates leopardalis,Mucubají Skunk Frog,English,true
55202,Minyobates steyermarki,Demonic Poison-arrow Frog,English,false
55202,Minyobates steyermarki,Little Red Frog of Yapacana,English,false
55202,Minyobates steyermarki,Steyermark´s Poison Frog,English,false
55202,Minyobates steyermarki,Yapacana’s Little Red Frog,English,false
55202,Minyobates steyermarki,Rana de punta de flecha de Steyermark,Spanish; Castilian,false
55202,Minyobates steyermarki,Sapito Rojo Del Yapacana,Spanish; Castilian,false
55247,Mannophryne neblina,Aragua Poison Frog,English,false
55247,Mannophryne neblina,Rancho Grande Collared Frog,English,false
55247,Mannophryne neblina,Sapito Acollarado de Rancho Grande,Spanish; Castilian,true
55253,Aromobates alboguttatus,Sapito de Niebla de Puntos Blancos,Spanish; Castilian,false
55253,Aromobates alboguttatus,White-dotted Rocket Frog,English,true
55254,Aromobates duranti,La Culata Rocket Frog,English,false
55254,Aromobates duranti,Sapito de Niebla de La Culata,Spanish; Castilian,false
55255,Aromobates haydeeae,Haydee's Rocket Frog,English,false
55255,Aromobates haydeeae,Sapito de Niebla de Haydee,Spanish; Castilian,false
55257,Aromobates meridensis,Merida Mist Frog,English,false
55257,Aromobates meridensis,Merida Skunk Frog,English,false
55257,Aromobates meridensis,Sapito de Niebla Merideno,Spanish; Castilian,false
55257,Aromobates meridensis,Sapito Mapurite Merideño,Spanish; Castilian,false
55257,Aromobates meridensis,Merida Rocket Frog,English,true
55258,Aromobates molinarii,Sapito de Niebla de Molinari,Spanish; Castilian,false
55258,Aromobates molinarii,Molinari's Rocket Frog,English,true
55259,Aromobates orostoma,Sapito de Niebla Tachirense,Spanish; Castilian,false
55259,Aromobates orostoma,Tachira Rocket Frog,English,true
55260,Aromobates serranus,Sapito de Niebla Serrano,Spanish; Castilian,false
55260,Aromobates serranus,Sierra Rocket Frog,English,true
56423,Pristimantis anotis,Ranita Sin Tímpano de Rancho Grande,Spanish; Castilian,false
56423,Pristimantis anotis,Aragua Robber Frog,English,true
56978,Pristimantis stenodiscus,Periquito Robber Frog,English,true
61820,Pristimantis telefericus,Teleferico Rubber Frog,English,false
61820,Pristimantis telefericus,Ranita del Teleférico,Spanish; Castilian,false
61820,Pristimantis telefericus,Merida Cable Car Frog,English,true
136097,Allobates caribe,Sapito Niñera del Caribe,Spanish; Castilian,false
136097,Allobates caribe,Caribbean Nurse Frog,English,true
190995,Mannophryne speeri,Ranita Acollarada de Speer,Spanish; Castilian,false
190995,Mannophryne speeri,Speer’s Collared Frog,English,true
77342769,Aromobates walterarpi,Sapito de Niebla de Arp,Spanish; Castilian,false
77342769,Aromobates walterarpi,Arp's Rocket Frog,English,true
77342836,Aromobates zippeli,Mucuchíes Skunk Frog,English,false
77342836,Aromobates zippeli,Rana de Mucuchíes,Spanish; Castilian,false
77342836,Aromobates zippeli,Sapito Mapurite de Mucuchíes,Spanish; Castilian,false
77342836,Aromobates zippeli,Mucuchíes’ Frog,English,true
87736069,Pristimantis hoogmoedi,Ranita de Ojos Rojos de Hoogmoed,Spanish; Castilian,false
87736069,Pristimantis hoogmoedi,Hoogmoed’s Red-Eyed Landfrog,English,true
178695495,Pristimantis phoxocephalus,Cotopaxi Rain Frog,English,false
178695495,Pristimantis phoxocephalus,Cotopaxi Robber Frog,English,true
22692024,Sypheotides indicus,Likh,English,false
22692024,Sypheotides indicus,Khar more,Hindi,false
22692024,Sypheotides indicus,Khar more,Gujarati,false
22692024,Sypheotides indicus,Sisón de Penacho,Spanish; Castilian,false
22692024,Sypheotides indicus,Sisón Indio,Spanish; Castilian,false
22692024,Sypheotides indicus,Lesser Florican,English,true
200035703,Rheinardia ocellata,Vietnamese Crested Argus,English,false
200035703,Rheinardia ocellata,Annamite Crested Argus,English,true
22735949,Nesospiza wilkinsi,Wilkins's Bunting,English,false
22735949,Nesospiza wilkinsi,Wilkins's Finch,English,true
200106196,Aneides caryaensis,Hickory Nut Gorge Green Salamander,English,true
200250452,Oreotrochilus cyanolaemus,Estrella de Garganta Azul,Spanish; Castilian,false
200250452,Oreotrochilus cyanolaemus,Blue-throated Hillstar,English,true
200197684,Curculio vibariae,비바리밤바구미,Korean,true
200197855,Curculio quelparticola,제주밤바구미,Korean,true
200197903,Curculio hallasanensis,한라산밤바구미,Korean,true
200200437,Polygraphus nobuchii,한라구상나무좀,Korean,true
200296433,Cacatua citrinocristata,Orange-crested Cockatoo,English,false
200296433,Cacatua citrinocristata,Sumba Cockatoo,English,false
200296433,Cacatua citrinocristata,Citron-crested Cockatoo,English,true
22712042,Eurochelidon sirintarae,White-eyed River-martin,English,false
22712042,Eurochelidon sirintarae,White-eyed River-Martin,English,false
22712042,Eurochelidon sirintarae,White-eyed River Martin,English,true
63128,Mustelus mento,Musola fina,Spanish; Castilian,false
63128,Mustelus mento,Tollo fino,Spanish; Castilian,false
63128,Mustelus mento,Speckled Smoothhound,English,true
181007989,Loxodonta cyclotis,Forest Elephant,English,false
181007989,Loxodonta cyclotis,Elefante de Bosque,Spanish; Castilian,false
181007989,Loxodonta cyclotis,Éléphant de forêt,French,false
181007989,Loxodonta cyclotis,African Forest Elephant,English,true
22695189,Gyps africanus,Gyps africain,French,false
22695189,Gyps africanus,Vautour africain,French,false
22695189,Gyps africanus,White-backed Vulture,English,true
204501027,Conraua sagyimase,Atewa Slippery Frog,English,true
22695194,Gyps bengalensis,Asian White-backed Vulture,English,false
22695194,Gyps bengalensis,Oriental White-backed Vulture,English,false
22695194,Gyps bengalensis,White-backed Vulture,English,false
22695194,Gyps bengalensis,Buitre Dorsiblanco Bengalí,Spanish; Castilian,false
22695194,Gyps bengalensis,Buitre Leonado Bengalés,Spanish; Castilian,false
22695194,Gyps bengalensis,White-rumped Vulture,English,true
22729731,Gyps indicus,Indian Griffon,English,false
22729731,Gyps indicus,Long-billed Griffon,English,false
22729731,Gyps indicus,Long-billed Vulture,English,false
22729731,Gyps indicus,Painted Vulture,English,false
22729731,Gyps indicus,Indian Vulture,English,true
22695207,Gyps rueppelli,Rueppell's Griffon,English,false
22695207,Gyps rueppelli,Rüppell's Griffon Vulture,English,false
22695207,Gyps rueppelli,Ruppell's Vulture,English,false
22695207,Gyps rueppelli,Vautour de Rüppell,French,false
22695207,Gyps rueppelli,Rüppell's Vulture,English,true
22729460,Gyps tenuirostris,Slender-billed Vulture,English,true
22695185,Necrosyrtes monachus,Percnoptère brun,French,false
22695185,Necrosyrtes monachus,Vautour charognard,French,false
22695185,Necrosyrtes monachus,Hooded Vulture,English,true
22695254,Sarcogyps calvus,Indian Black Vulture,English,false
22695254,Sarcogyps calvus,Pondicherry Vulture,English,false
22695254,Sarcogyps calvus,Buitre Cabecirrojo,Spanish; Castilian,false
22695254,Sarcogyps calvus,Red-headed Vulture,English,true
22695250,Trigonoceps occipitalis,Vautour à tête blanche,French,false
22695250,Trigonoceps occipitalis,White-headed Vulture,English,true
39805,Presbytis percura,Nokah/Kokah,Multiple languages,false
39805,Presbytis percura,East Sumatran Banded Langur,English,true
39761,Nycticebus javanicus,Javan Slow Loris,English,true
60170,Glaucostegus obtusus,Widenose Guitarfish,English,true
174591,Arthroleptis krokosua,West African Giant Squeaker,English,false
174591,Arthroleptis krokosua,Krokosua Squeaking Frog,English,true
22727411,Lophura erythrophthalma,Crestless Fireback,English,false
22727411,Lophura erythrophthalma,Rufous-tailed Pheasant,English,false
22727411,Lophura erythrophthalma,Faisán Colicanelo,Spanish; Castilian,false
22727411,Lophura erythrophthalma,Faisán de Carúncula Azul,Spanish; Castilian,false
22727411,Lophura erythrophthalma,Malay Crestless Fireback,English,true
60175,Glaucostegus thouin,Clubnose Guitarfish,English,true
215823373,Balaenoptera ricei,Gulf of Mexico Whale,English,false
215823373,Balaenoptera ricei,Rice's Whale,English,true
60274,Pyrrhosoma elisabethae,Grčka ognjena devica,Serbian,false
60274,Pyrrhosoma elisabethae,Griechische Adonislibelle,German,false
60274,Pyrrhosoma elisabethae,Griekse vuurjuffer,Dutch; Flemish,false
60274,Pyrrhosoma elisabethae,Pilivesa mbretëreshë,Albanian,false
60274,Pyrrhosoma elisabethae,Greek Red Damsel,English,true
209366118,Andinobates supata,Rana Dorada de Supatá,Spanish; Castilian,false
209366118,Andinobates supata,Supatá Golden Poison Frog,English,true
1933,Aproteles bulmerae,Bulmer-Nacktrückenflughund,German,false
1933,Aproteles bulmerae,Bulmer's Fruit Bat,English,true
61925,Bradypus pygmaeus,Pygmy Three-fingered Sloth,English,false
61925,Bradypus pygmaeus,Perezoso Pigmeo,Spanish; Castilian,false
61925,Bradypus pygmaeus,Perezoso Pigmeo de Tres Dedos,Spanish; Castilian,false
61925,Bradypus pygmaeus,Preguiça Anã,Portuguese,false
61925,Bradypus pygmaeus,Zwergfaultier,German,false
61925,Bradypus pygmaeus,Pygmy Three-toed Sloth,English,true
22684727,Zanda baudinii,Baudin's Black-Cockatoo,English,false
22684727,Zanda baudinii,Long-billed Black-cockatoo,English,false
22684727,Zanda baudinii,Long-billed Black Cockatoo,English,false
22684727,Zanda baudinii,Long-billed Black-Cockatoo,English,false
22684727,Zanda baudinii,White-tailed Black-Cockatoo,English,false
22684727,Zanda baudinii,Baudin's Black-cockatoo,English,true
136503,Plecotus sardus,Orecchione sardo,Italian,false
136503,Plecotus sardus,Oreillard sarde,French,false
136503,Plecotus sardus,Orejudo Sardo,Spanish; Castilian,false
136503,Plecotus sardus,Sardinian Long-eared Bat,English,true
215482954,Plecotus teneriffae,Canary Big-eared Bat,English,false
215482954,Plecotus teneriffae,Tenerife Long-eared Bat,English,false
215482954,Plecotus teneriffae,Orecchione delle Canarie,Italian,false
215482954,Plecotus teneriffae,Oreillard de Tenerife,French,false
215482954,Plecotus teneriffae,Orejudo Canario,Spanish; Castilian,false
215482954,Plecotus teneriffae,Canary Long-eared Bat,English,true
17941,Polyommatus humedasae,Piedmont Anomalous Blue,English,false
173231,Hipparchia sbordonii,Ponza Grayling,English,false
62148586,Pseudochazara williamsi,Cuatro ocelos bética,Spanish; Castilian,false
62148586,Pseudochazara williamsi,Nevada Grayling,English,true
22685237,Pezoporus occidentalis,Loro Nocturno,Spanish; Castilian,false
22685237,Pezoporus occidentalis,Perico Nocturno,Spanish; Castilian,false
22685237,Pezoporus occidentalis,Night Parrot,English,true
196174028,Kosciuscola restrictus,Mt. Buffalo Skyhopper,English,true
212784931,Schizothorax biddulphi,塔里木裂腹鱼,Chinese,true
212785618,Discocheilus multilepis,Oil Fish,English,true
212878608,Coreius septentrionalis,北方铜鱼,Chinese,true
213044261,Aspiorhynchus laticeps,Big-head Schizothoracin,English,false
213044261,Aspiorhynchus laticeps,新疆大头鱼,Chinese,false
213044261,Aspiorhynchus laticeps,扁吻鱼,Chinese,true
214417427,Rhynchobatus mononoke,Mononoke-tongarisakatazame,Japanese,false
214417427,Rhynchobatus mononoke,Japanese Wedgefish,English,true
214418407,Glaucostegus younholeei,Bangladeshi Guitarfish,English,true
17028,Phocoena sinus,Gulf of California Harbour Porpoise,English,false
17028,Phocoena sinus,Gulf of California Porpoise,English,false
17028,Phocoena sinus,Gulf Porpoise,English,false
17028,Phocoena sinus,Marsouin du golfe de Californie,French,false
17028,Phocoena sinus,Vaquita Marina,Spanish; Castilian,false
17028,Phocoena sinus,Vaquita,English,true
214611849,Rhagophthalmus hiemalis,寒冬凹眼螢,Chinese,false
214611849,Rhagophthalmus hiemalis,Wintry Starworm,English,true
214612705,Oculogryphus chenghoiyanae,鄭凱甄怪眼螢,Chinese,false
214612705,Oculogryphus chenghoiyanae,Chenghoiyan Ototretine Firefly,English,true
41573,Microcebus berthae,Berthe's Mouse Lemur,English,false
41573,Microcebus berthae,Berthe’s Mouse Lemur,English,false
41573,Microcebus berthae,Madame Berthe's Mouse Lemur,English,true
39801,Presbytis femoralis,Banded Leaf Monkey,English,false
39801,Presbytis femoralis,Kaka,Malay,false
39801,Presbytis femoralis,Raffles' Banded Langur,English,true
215164369,Kinosternon vogti,Casquito de Vallarta,Spanish; Castilian,false
215164369,Kinosternon vogti,Vallarta Mud Turtle,English,true
156812,Azorivitrina angulosa,Angular Glass-semislug,English,true
19595,Rhinopithecus brelichi,Gray Snub-nosed Monkey,English,false
19595,Rhinopithecus brelichi,Guizhou Snub-nosed Monkey,English,false
19595,Rhinopithecus brelichi,Grey Snub-nosed Monkey,English,true
60166,Glaucostegus granulatus,سمكة السوس,Arabic,false
60166,Glaucostegus granulatus,Sharpnose Guitarfish,English,true
10714,Hypogeomys antimena,Malagasy Giant Rat,English,false
10714,Hypogeomys antimena,Vositse,Malagasy,false
10714,Hypogeomys antimena,Votsotsa,Undetermined,false
10714,Hypogeomys antimena,Malagasy Giant Jumping Rat,English,true
22726273,Otidiphaps insularis,Black-naped Pheasant-pigeon,English,true
217305225,Sinorhodeus microlepis,Volcano Bitterling,English,true
184017,Azurina eupalama,Blackspot Chromis,English,false
184017,Azurina eupalama,Galápagos Damselfish,English,true
17081,Ranacephala hogei,Hoge’s Toadhead Turtle,English,false
17081,Ranacephala hogei,Cágado-de-Hogei,Portuguese,false
17081,Ranacephala hogei,Hoge’s Side-necked Turtle,English,true
21652,Testudo kleinmanni,Egyptian Tortoise,English,false
21652,Testudo kleinmanni,Kleinmann's Tortoise,English,false
21652,Testudo kleinmanni,Leith's Tortoise,English,false
21652,Testudo kleinmanni,Tortue d'Egypte,French,false
21652,Testudo kleinmanni,Tortue de Kleinmann,French,false
21652,Testudo kleinmanni,Tortuga de Plastrón Articulado,Spanish; Castilian,false
236,Acipenser sinensis,Chinese Sturgeon,English,true
78516799,Hynobius glacialis,南湖小鲵,Chinese,false
78516799,Hynobius glacialis,Nanhu Salamander,English,true
6721,Discula tabellata,Madeiran Land Snail,English,true
170897,Leiostyla tesselata,Mosaic Chrysalis-snail,English,true
220531739,Pristurus assareen,As Sareen Semaphore Gecko,English,true
19879,Samoana abbreviata,Short Samoan Tree Snail,English,true
221733873,Sicista severtzovi,Severtzov's Birch Mouse,English,true
20492,Spermophilus suslicus,Spotted Souslik,English,false
20492,Spermophilus suslicus,Ardilla Terrestre Moteada,Spanish; Castilian,false
20492,Spermophilus suslicus,Citello pomellato,Italian,false
20492,Spermophilus suslicus,Souslik Tacheté,French,false
20492,Spermophilus suslicus,Speckled Ground Squirrel,English,true
22720742,Loxioides bailleui,Palila,English,true
70330181,Plecturocebus vieirai,Zogue-zogue,Portuguese,false
70330181,Plecturocebus vieirai,Vieira's Titi Monkey,English,true
9002,Geocapromys ingrahami,Bahaman Hutia,English,false
9002,Geocapromys ingrahami,Ingraham's Hutia,English,false
9002,Geocapromys ingrahami,Hutia des Bahamas,French,false
9002,Geocapromys ingrahami,Jutía de Bahamas,Spanish; Castilian,false
9002,Geocapromys ingrahami,Bahamian Hutia,English,true
22720753,Pseudonestor xanthophrys,Maui Parrotbill,English,true
16084623,Oropodisma lagrecai,Triandafilia Mountain Grasshopper,English,true
16084523,Oropodisma willemsei,Willemse's Mountain Grasshopper,English,true
45463463,Eupholidoptera feri,Fer's Marbled Bush-cricket,English,true
135825,Speleomantes sarrabusensis,Sarrabus Cave Salamander,English,false
135825,Speleomantes sarrabusensis,Sette Fratelli Cave Salamander,English,true
241,Acipenser mikadoi,Chôzame,Japanese,false
241,Acipenser mikadoi,Sakhalin Sturgeon,English,true
225,Acipenser nudiventris,Bastard Sturgeon,English,false
225,Acipenser nudiventris,Fringebarbel Sturgeon,English,false
225,Acipenser nudiventris,Spiny Sturgeon,English,false
225,Acipenser nudiventris,Thorn Sturgeon,English,false
225,Acipenser nudiventris,Esturgeon à barbillons frangés,French,false
225,Acipenser nudiventris,Esturión barba de flecos,Spanish; Castilian,false
225,Acipenser nudiventris,Ship Sturgeon,English,true
228,Acipenser schrenckii,Amur Sturgeon,English,true
231299266,Catonetria caeca,Sheet-weaver Spider,English,true
6506,Desmana moschata,Desman de Moscovie,French,false
6506,Desmana moschata,Vykhukhol',Russian,false
6506,Desmana moschata,Russian Desman,English,true
230025085,Otus bikegila,Principe Scops-owl,English,true
3854,Carcharias taurus,Grey Nurse Shark,English,false
3854,Carcharias taurus,Spotted Raggedtooth Shark,English,false
3854,Carcharias taurus,Requin Taureau,French,false
3854,Carcharias taurus,Toro Bacota,Spanish; Castilian,false
3854,Carcharias taurus,قرش نمر الرملي,Arabic,false
3854,Carcharias taurus,Sand Tiger Shark,English,true
54802,Churamiti maridadi,Beautiful Metallic Toad,English,true
136057,Nectophrynoides laticeps,Wide-headed Viviparous Toad,English,true
136007,Nectophrynoides paulae,Paula's Viviparous Toad,English,true
221337945,Tympanocryptis lineata,Canberra Grassland Earless Dragon,English,true
221337988,Tympanocryptis pinguicolla,Victorian Grassland Earless Dragon,English,true
241148232,Eucyclogobius kristinae,Southern Tidewater Goby,English,true
20824,Sternotherus depressus,Flattened Musk Turtle,English,true
230,Acipenser sturio,Atlantic Sturgeon,English,false
230,Acipenser sturio,Baltic Sturgeon,English,false
230,Acipenser sturio,Common Sturgeon,English,false
230,Acipenser sturio,Esturgeon commun,French,false
230,Acipenser sturio,Esturión común,Spanish; Castilian,false
230,Acipenser sturio,Μουρούνα,"Greek, Modern (1453-)",false
230,Acipenser sturio,Στουριόνι,"Greek, Modern (1453-)",false
230,Acipenser sturio,European Sturgeon,English,true
22680064,Asarcornis scutulata,White-winged Wood Duck,English,false
22680064,Asarcornis scutulata,Pato Almizclero Aliblanco,Spanish; Castilian,false
22680064,Asarcornis scutulata,Pato de Jungla,Spanish; Castilian,false
22680064,Asarcornis scutulata,White-winged Duck,English,true
246785910,Hemachatus nyangensis,Nyanga Rinkhals,English,true
18584848,Pristis pristis,Freshwater Sawfish,English,false
18584848,Pristis pristis,Liara,Urdu,false
18584848,Pristis pristis,Largetooth Sawfish,English,true
18175,Pristis pectinata,Wide Sawfish,English,false
18175,Pristis pectinata,Pejepeine,Spanish; Castilian,false
18175,Pristis pectinata,Poisson-scie,French,false
18175,Pristis pectinata,Sayyafah,Spanish; Castilian,false
18175,Pristis pectinata,Smalltooth Sawfish,English,true
250584632,Hippocampus waleananus,Walea Soft Coral Pygmy Seahorse,English,true
250585368,Leptonotus vincentae,Amanda's Pipefish,English,false
250585368,Leptonotus vincentae,Patagonian Pipefish,English,true
250585610,Microphis kaipuae,Gavuvu River Pipefish,English,false
250585610,Microphis kaipuae,Kaipu’s Pipefish,English,true
57413,Boophis mandraka,Mandraka Bright-eyed Frog,English,true
58014,Stumpffia tetradactyla,Maromandia Stump-toed Frog,English,true
279465836,Stumpffia tridactyla,Guibe's Stump-toed Frog,English,true
253117160,Rhynchobatus laevis,سمكة الوتد ذات الأنف الأملس,Arabic,false
253117160,Rhynchobatus laevis,Smoothnose Wedgefish,English,true
55832080,Incilius peripatetes,Almirante Trail Toad,English,true
58084,Petropedetes perreti,Perret's Water Frog,English,true
161677,Rhinobatos lionotus,Smoothback Guitarfish,English,true
22697810,Spheniscus demersus,Black-footed Penguin,English,false
22697810,Spheniscus demersus,Jackass Penguin,English,false
22697810,Spheniscus demersus,Manchot du Cap,French,false
22697810,Spheniscus demersus,Pingüino del Cabo,Spanish; Castilian,false
22697810,Spheniscus demersus,African Penguin,English,true
203364219,Dipturus batis,Blue Skate,English,false
203364219,Dipturus batis,Common Blue Skate,English,true
18903491,Dipturus intermedius,Flapper Skate,English,true
22707294,Symposiachrus boanensis,Black-chinned Monarch,English,true
45958849,Rattus nikenii,Niken's Rat,English,true
22726971,Alcedo euryzona,Blue-banded Kingfisher,English,false
22726971,Alcedo euryzona,Javan Blue-banded Kingfisher,English,true
120588639,Pongo tapanuliensis,Orang-outan de Tapanuli,French,false
