internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
134632,Liberonautes grandbassa,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POTAMONAUTIDAE,Liberonautes,grandbassa,,,,,"Cumberlidge, 1999",The only published account of this species is Cumberlidge (1999).
134698141,Characidium grajahuense,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CRENUCHIDAE,Characidium,grajahuense,,,,,"Travassos, 1944",""
134705555,Cynolebias griseus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Cynolebias,griseus,,,,,"Costa, Lacerda &amp; Brasil, 1990",""
182328,Labeo curriei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Labeo,curriei,,,,,"Fowler, 1919",""
229,Acipenser stellatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,stellatus,,,,,"Pallas, 1771",""
232,Acipenser gueldenstaedtii,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,gueldenstaedtii,,,,,"Brandt &amp; Ratzeburg, 1833","Molecular studies strongly suggest that Russian Sturgeon (Acipenser gueldenstaedtii) is very closely related to Persian Sturgeon (Acipenser persicus), and it may be the case that these two taxa are conspecific. However, this is still under discussion, and currently, they are treated as two separate species. This also holds true for the subspecies which has been classified as A. gueldenstaedtii colchicus, as well as A. persicus colchicus, which has not successfully been characterised genetically yet."
235,Acipenser persicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,persicus,,,,,"Borodin, 1897","Molecular studies strongly suggest that Persian Sturgeon (Acipenser persicus) is very closely related to Russian Sturgeon (Acipenser gueldenstaedtii) and it cannot be excluded that these two taxa are conspecific. However, this is still under discussion, and currently they are treated as two separate species. The status of the Colchic Sturgeon is unresolved."
10269,Huso huso,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,,,,,"(Linnaeus, 1758)","The Adriatic population described as a subspecies and may have been a conservation unit, is now extinct."
155595,Microcondylaea bonellii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Microcondylaea,bonellii,,,,,"(Férussac, 1827)",""
135926196,Hypancistrus zebra,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Hypancistrus,zebra,,,,,"Isbrücker &amp; Nijssen, 1991",""
136895026,Hypsolebias marginatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Hypsolebias,marginatus,,,,,"(Costa &amp; Brasil, 1996)",Outros nomes aplicados ao táxon:Simpsonichthys marginatus (Costa e Brasil 1996).
136928947,Ituglanis bambui,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Ituglanis,bambui,,,,,"Bichuette &amp; Trajano, 2004",""
60776,Tellia apodus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APHANIIDAE,Tellia,apodus,,,,,"(Gervais, 1853)",This species was returned to the original genus Tellia by Freyhof &amp; Yoğurtçuoğlu (2020).
182964,Apricaphanius saourensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APHANIIDAE,Apricaphanius,saourensis,,,,,"(Blanco, Hrbek &amp; Doadrio, 2006)",This species was transferred to the genus Apricaphanius by Freyhof &amp; Yoğurtçuoğlu (2020).
135683,Achondrostoma occidentale,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Achondrostoma,occidentale,,,,,"(Robalo, Almada, Sousa Santos, Moreira &amp; Doadrio, 2005)",""
60769,Carasobarbus harterti,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Carasobarbus,harterti,,,,,"(Günther, 1901)",Borkenhagen and Krupp (2013) transferred this species to the genus Carasobarbus.
4794,Chondrostoma soetta,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Chondrostoma,soetta,,,,,"Bonaparte, 1840",""
135633,Coregonus danneri,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,danneri,,,,,"Vogt, 1908","In some published literature, this taxon is treated as a subpopulation of the Bourget Whitefish (Coregonus lavaretus) or a member of the ""Coregonus lavaretus species complex"", and referred to by the English vernacular names ""Common Whitefish"" or ""European Whitefish"" (see below).At the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have been recorded in perialpine lakes, and these radiations might be even more diverse in some large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely-distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
135698,Coregonus bavaricus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,bavaricus,,,,,"Hofer, 1909","In some published literature, this taxon is treated as a subpopulation of the Bourget Whitefish (Coregonus lavaretus) or a member of the ""Coregonus lavaretus species complex"", and referred to by the English vernacular names ""Common Whitefish"" or ""European Whitefish"" (see below).At the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have been recorded in perialpine lakes, and these radiations might be even more diverse in some large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely-distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
60828,Squalius lucumonis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Squalius,lucumonis,,,,,"(Bianco, 1983)","The validity of this taxon has been considered questionable in the past, but is unambiguously supported by a range of genetic and morphological evidence (Gigliarelli et al. 2013, Tancioni et al. 2013, Lucentini et al. 2014)."
135427,Salvelinus willoughbii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,willoughbii,,,,,"(Günther, 1862)","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the congeneric Arctic Charr, Salvelinus alpinus (Linnaeus 1758), the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
266190752,Valencia letourneuxi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,VALENCIIDAE,Valencia,letourneuxi,,,,,"(Sauvage, 1880)","Valencia letourneuxi and the congeneric Peloponnese Valencia (Valencia robertae) were considered to represent a single taxon prior to 2014, thus a number of earlier studies and conservation actions refer to both species under the name of the former (Freyhof et al. 2014)."
61506,Gallotia stehlini,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Gallotia,stehlini,,,,,"(Schenkel, 1901)",""
12006,Liolaemus lutzae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LIOLAEMIDAE,Liolaemus,lutzae,,,,,"Mertens, 1938",Was under Iguanidae.
89153977,Brachycephalus quiririensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,quiririensis,,,,,"Pie &amp; Ribeiro, 2015","This species when described was allocated to the Brachycephalus pernix group (Pie and Ribeiro 2015), a group consisting of 18 formally recognized species (Monteiro et al. 2018). Studies with molecular data confirmed the delimitation of the species (Firkowski et al. 2016). However, Condez et al. (2017) suggest the taxonomic revaluation of B. quiririensis, due to problems in its diagnosis and original description. Pie et al. (2017) refute the arguments and point to the absence of evidence to support a taxonomic reassessment of the species. B. auroguttatus and B. leopardus occur in the same region as B. quirirensis but not in sympatry, their populations are isolated from each other by more than 3 km in Serra do Araçatuba/Serra do Quiriri, a single mountain range located on the border of the states from Paraná and Santa Catarina (Bornschein et al. 2016)."
139427386,Matticnemis doi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Matticnemis,doi,,,,,"(Hämäläinen, 2012)",""
39297,Leptolebias marmoratus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Leptolebias,marmoratus,,,,,"(Ladiges, 1934)",Following Eschmeyer (2004) Cynolebias marmoratus was transferred to Leptolebias marmoratus.
6088,Leptopanchax splendens,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APLOCHEILIDAE,Leptopanchax,splendens,,,,,"(Myers, 1942)","Fricke et al. (2020) notes that this species was placed into synonymy with Cynolebias sandrii, but sandrii is no longer available and so splendens should be treated as a valid species. Costa (2016) transferred Leptolebias splendens to a new genus Leptopanchax."
139795750,Nematolebias catimbau,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Nematolebias,catimbau,,,,,"Costa, Amorim &amp; Aranha, 2014",""
6084,Ophthalmolebias constanciae,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Ophthalmolebias,constanciae,,,,,"Myers, 1942",""
141105102,Sternarchorhynchus higuchii,ANIMALIA,CHORDATA,ACTINOPTERYGII,GYMNOTIFORMES,APTERONOTIDAE,Sternarchorhynchus,higuchii,,,,,"de Santana &amp; Vari, 2010",""
141105595,Sternarchorhynchus jaimei,ANIMALIA,CHORDATA,ACTINOPTERYGII,GYMNOTIFORMES,APTERONOTIDAE,Sternarchorhynchus,jaimei,,,,,"de Santana &amp; Vari, 2010",""
12954,Megalagrion leptodemas,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Megalagrion,leptodemas,,,,,"(Perkins, 1899)",""
59741,Megalagrion nesiotes,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Megalagrion,nesiotes,,,,,"(Perkins, 1899)",""
144137478,Carcharhinus cerdale,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,cerdale,,,,,"Gilbert, 1898","Castro (2011) resurrected Carcharhinus cerdale, considering it distinct from Carcharhinus porosus. Carcharhinus cerdale is restricted to the Eastern Pacific and C. porosus to the Western Atlantic."
61355,Anaecypris punica,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Anaecypris,punica,,,,,"(Pellegrin, 1920)","According to recent molecular studies this species does not belong to the genus Phoxinellus or Pseudophoxinus, and is most closely related to the Iberian endemic Anaecypris hispanica (e.g., Perea et al. 2010, Geiger et al. 2014)."
143828186,Craugastor castanedai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,castanedai,,,,,"McCranie, 2018",""
144774654,Salmo viridis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,viridis,,,,,"Doadrio, Perea &amp; Yahyaoui, 2015","Five endemic Salmo populations from northwest Africa are currently recognised as valid species. All are members of the so-called 'Salmo trutta' (brown trout) complex', which is widely distributed across much of the Palearctic region. However, taxonomic classification within this complex remains a matter of discussion due to its complicated evolutionary history and inherent phenotypic diversity. While a consensus regarding the existence of several distinct phylogeographic lineages (Atlantic, Duero, Mediterranean, Adriatic, Marmoratus, Danubian and Tigris) has been reached, the evolutionary relationships between them remain unclear. In northwest Africa, mitochondrial and nuclear DNA analyses have revealed the existence of three major clades which derived from multiple waves of ancient colonisation; (1) an Afro-Atlantic clade inhabiting Mediterranean coastal rivers of North Africa and the Sous River system in Atlantic Morocco, stemming from a colonisation wave of the Atlantic lineage from Iberia, (2) a relict and native clade inhabiting the Draa River in Atlantic Morocco and (3) a native Atlas Mountains clade which probably arose from a reticulate evolutionary event, following invasion by Atlantic trout that introgressed into local populations.The drawing of concrete conclusions is complicated, however, because the stocking of hatchery trout appears to have driven significant introgression in some populations. Furthermore, the Salmo trutta complex reaches the southern limit of its natural range in northwest Africa, and most rivers in the region are too warm to support trout populations. Those populations that do exist are mostly confined to high altitude streams and lakes, or perennial headwaters of short Mediterranean rivers. This degree of isolation, coupled with the relatively extreme environmental conditions, has permitted localised adaptation and morphological differentiation which is not necessarily reflected in distinct genetic signatures. In fact, the population inhabiting the Draa River (currently valid as Salmo multipunctatus) constitutes the only case in which a fully preserved indigenous genetic signature has been detected. Additional research employing a broader genomic survey has therefore been recommended to more clearly elucidate the evolutionary and taxonomic relationships between northwest African Salmo populations.Salmo viridis is included in the Atlas Mountains clade, within which it exhibits a distinct genetic signature. No evidence of artificial stocking has been detected, but it shares genetic affinities with trouts from the Oum Er-Rbia, Tensift (currently valid as Salmo pellegrini), Ziz and Moulouya river systems."
145974011,Aspidura ravanai,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Aspidura,ravanai,,,,,"Wickramasinghe, Vidanapathirana, Kandambi, Pyron &amp; Wickramasinghe, 2017",""
145974379,Aspidura desilvai,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Aspidura,desilvai,,,,,"Wickramasinghe, Bandara, Vidanapathirana &amp; Wickramasinghe, 2019","Wickramasinghe et al. (2019) described a new species, Aspidura desilvai sp. nov., closely resembling A. trachyprocta and the last addition to the genus, from Knuckles massif, Matale District, of Sri Lanka."
10268,Huso dauricus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,dauricus,,,,,"(Georgi, 1775)",""
135688,Coregonus fontanae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,fontanae,,,,,"Schulz &amp; Freyhof, 2003","In some published literature, this taxon is referred to as a subpopulation or subspecies of the congeneric Least Cisco (Coregonus albula).At the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have been recorded in perialpine lakes, and these radiations might be even more diverse in some large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely-distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
146276448,Lampetra lusitanica,ANIMALIA,CHORDATA,PETROMYZONTI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Lampetra,lusitanica,,,,,"Mateus, Alves, Quintella &amp; Almeida, 2013",""
146281108,Valencia robertae,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,VALENCIIDAE,Valencia,robertae,,,,,"Freyhof, Kärst &amp; Geiger, 2014","This taxon was split from the congeneric Corfu Valencia (Valencia letourneuxi), hence a number of studies and associated conservation actions published prior to its description refer to both species (Freyhof et al. 2014)."
139347178,Pericnemis melansoni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pericnemis,melansoni,,,,,"Villanueva, Medina &amp; Jumawan, 2013",""
139541745,Pandanobasis daku,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pandanobasis,daku,,,,,"Villanueva, 2012",""
139565471,Risiocnemis laguna,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Risiocnemis,laguna,,,,,"Hämäläinen, 1991",""
139566109,Drepanosticta furcata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Drepanosticta,furcata,,,,,"van Tol, 2005",""
139568018,Drepanosticta makilingia,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Drepanosticta,makilingia,,,,,"Gapud, 2006",""
139568933,Drepanosticta sugbo,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Drepanosticta,sugbo,,,,,"Villanueva &amp; Seidenschwarz, 2012",""
139569432,Drepanosticta trimaculata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Drepanosticta,trimaculata,,,,,"Lieftinck, 1939",""
139569928,Sulcosticta viticula,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Sulcosticta,viticula,,,,,"van Tol, 2005",""
39299,Leptopanchax opalescens,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APLOCHEILIDAE,Leptopanchax,opalescens,,,,,"(Myers, 1942)",""
13610,Mogurnda furva,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Mogurnda,furva,,,,,"Allen &amp; Hoese, 1986",""
13619,Mogurnda spilota,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Mogurnda,spilota,,,,,"Allen &amp; Hoese, 1986",""
13620,Mogurnda variegata,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Mogurnda,variegata,,,,,"Nichols, 1951",""
13621,Mogurnda vitta,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Mogurnda,vitta,,,,,"Allen &amp; Hoese, 1986",""
147658654,Coelatura essoensis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Coelatura,essoensis,,,,,"(Chaper, 1885)",Considered by Daget (1998) and by Graf and Cummings (2019) as a distinct species and not a form of Coelatura aegyptiaca.
147658723,Pleiodon ovatus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,IRIDINIDAE,Pleiodon,ovatus,,,,,"(Swainson, 1823)","In the former IUCN assessment (Kristensen and Stengaard 2010) this species was referred to as Mutela ovata, based on the lumping taxonomic approach of Mandahl-Barth (1988). But the genus Pleiodon is a distinct genus that occurs in Africa since the Later Cretaceous and presently only persists in Lake Tanganyika (P. spekii) and till the early part of the 20th Century in most of West Africa (P. ovatus). All West African populations of P. ovatus appear to have become extinct during the early 20th Century. A new population of Pleiodon ovatus was discovered in Sierra Leone in 1968. However, the shells of the Sierra Leone population differ from the West African ones by the absence of a swollen, protruding central umbo, the general shape and the colour (black instead of green). For the confirmation of the taxonomic identification, additional collecting and taxonomic investigation is needed."
13055,Melanotaenia ajamaruensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,ajamaruensis,,,,,"Allen &amp; Cross, 1980",""
13070,Melanotaenia oktediensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,oktediensis,,,,,"Allen &amp; Cross, 1980",""
13072,Melanotaenia parva,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,parva,,,,,"Allen, 1990",""
18547,Pseudomugil paskai,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,PSEUDOMUGILIDAE,Pseudomugil,paskai,,,,,"Allen &amp; Ivantsoff, 1986",""
9944,Hephaestus adamsoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TERAPONTIDAE,Hephaestus,adamsoni,,,,,"(Trewavas, 1940)",""
148448254,Microphysogobio rapidus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,GOBIONIDAE,Microphysogobio,rapidus,,,,,"Chae &amp; Yang, 1999",""
148944579,Tarphiophasis leleupi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,TENEBRIONIDAE,Tarphiophasis,leleupi,,,,,"Ardoin, 1972",""
169382,Amphilophus zaliosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Amphilophus,zaliosus,,,,,"(Barlow, 1976)",""
149164123,Cheilosia katara,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Cheilosia,katara,,,,,"Claussen &amp; Vujić, 1993",Cheilosia katara belongs to nominal subgenus Cheilosia. An identification key distinguishing C. katara from other related species was provided by Vujić and Claussen (2000).
149165101,Riponnensia daccordii,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Riponnensia,daccordii,,,,,"(Claussen, 1991)",""
149165628,Brachyopa minima,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Brachyopa,minima,,,,,"Vujić &amp; Pérez-Bañón, 2016",""
145409081,Scutiger spinosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,spinosus,,,,,"Jiang, Wang, Li &amp; Che, 2016",This is a split from the broader concept of Scutiger nyingchiensis (Jiang et al. 2016).
149680126,Mysticellus franki,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Mysticellus,franki,,,,,"Garg &amp; Biju, 2019",""
149682598,Leptobrachella lateralis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,lateralis,,,,,"(Anderson, 1871)",The holotype of this species was lost and the type locality is unknown. It was suspected to potentially be in the surroundings of Bhamo in Myanmar but this has not been confirmed. A neotype was assigned by Humtsoe et al. (2008) from Nagaland in northeast India.
